0011091613	male	171	47
0010817413	male	166	82
0090006054	female	164	63
0085806689	female	171	85
0025598965	male	172	59
0019814177	male	151	65
0040323145	female	164	89
0078052475	male	174	41
0042076334	female	174	51
0020835588	male	179	41
0014731028	male	154	82
0084908330	male	170	47
0059337173	male	168	41
0016742764	female	168	48
0061706197	female	158	74
0089313492	male	174	80
0042342691	female	153	42
0053181694	female	169	65
0092132032	male	171	44
0008484151	male	163	43
0058426749	female	150	63
0064246136	male	176	77
0008021006	female	162	47
0023018559	male	156	64
0026641853	male	150	78
0005441443	male	152	52
0055766376	female	177	68
0004279570	male	160	41
0040978096	male	176	56
0089161357	male	159	62
0044994436	female	154	83
0058941038	female	165	58
0008576865	female	160	46
0025763062	male	161	43
0085160462	male	152	59
0068178997	female	159	68
0075624342	male	150	73
0039142409	male	166	66
0073868489	male	155	65
0068893766	female	171	71
0043934104	female	162	56
0084539981	female	172	71
0031574519	male	161	73
0015616655	female	155	61
0073754424	male	171	78
0048325595	female	172	79
0091686392	female	166	87
0081437538	male	167	53
0031621904	female	170	43
0027164626	female	154	53
0075785007	female	171	68
0059090950	male	158	54
0031542791	male	179	73
0043999753	female	171	46
0089382699	female	152	62
0092233870	male	159	61
0094110489	male	169	75
0062131717	female	174	43
0028048388	male	151	69
0031618031	male	168	88
0058537301	female	159	80
0069740332	female	161	70
0063817219	female	155	69
0027952205	female	157	44
0062536744	female	159	69
0013220152	female	161	41
0033221254	male	167	74
0006026903	male	160	69
0019411930	female	174	53
0013532911	female	174	78
0057580324	female	160	52
0030821716	male	168	68
0051506775	male	174	83
0044672017	male	150	83
0054890254	male	152	78
0040161213	male	169	68
0079565105	female	178	56
0030106003	male	174	52
0098299318	male	172	53
0022163213	male	170	47
0071243747	male	158	87
0050024204	male	157	72
0022109108	male	166	69
0043151637	female	174	81
0008259672	male	162	50
0048876141	male	160	83
0080093414	male	160	81
0013984021	female	156	47
0049236653	male	160	41
0066945014	male	167	88
0098087895	female	176	47
0057431239	female	166	80
0046592051	male	158	72
0032864870	female	158	84
0049660770	male	162	77
0009094078	male	152	74
0084037817	male	160	66
0045297523	male	171	61
0059005848	male	158	63
0019599855	female	177	72
0094896650	male	154	45
0076039291	female	171	58
0057030881	female	162	72
0064383117	male	167	78
0088987570	female	168	48
0008461945	female	159	85
0061899359	male	170	53
0016474651	male	177	81
0037298951	female	158	58
0056689979	female	162	44
0094054809	female	155	76
0065725629	female	153	65
0040374373	female	178	75
0006384339	male	160	65
0050157397	male	154	66
0035644879	male	178	49
0093941689	male	178	54
0019134284	female	153	79
0076577990	female	179	66
0080686266	male	174	48
0015587649	male	157	86
0013647007	female	179	48
0011067113	male	155	77
0020622852	male	178	85
0044408979	female	168	76
0048940774	male	166	79
0014678570	male	172	55
0027197607	female	155	48
0025411294	female	170	41
0019134160	female	153	52
0080639051	male	172	47
0048540068	female	164	55
0022159213	male	162	55
0063994965	male	177	43
0052145031	female	164	83
0006316505	male	170	50
0079252338	female	153	68
0061046956	male	162	52
0070450164	female	164	81
0022013456	female	158	60
0070156034	female	161	44
0021537403	male	150	62
0053331751	female	150	46
0054969689	male	177	67
0016960861	male	174	73
0058513743	male	173	89
0066962716	female	174	51
0041105819	male	173	68
0013615473	male	171	43
0088919884	male	170	70
0084581205	female	179	49
0083007078	female	161	74
0015413407	female	167	63
0078648102	male	176	60
0004951362	female	150	58
0032398860	male	167	66
0063695549	male	179	86
0092129361	male	162	64
0095474913	male	163	54
0000441329	male	154	86
0037736540	female	173	48
0062259573	male	161	63
0094061735	male	169	88
0099890464	female	166	65
0088917836	male	177	70
0070939686	male	164	72
0084454560	male	170	57
0038896671	female	175	57
0044088927	male	169	67
0070274515	female	169	42
0081436371	male	159	57
0049052933	male	169	48
0078318443	male	179	88
0079642108	female	177	84
0017312490	female	162	55
0078407626	male	161	55
0082534548	male	169	87
0099104424	male	176	52
0062570511	male	153	53
0021339360	female	174	60
0070076105	female	152	50
0011396119	female	174	59
0076716826	female	171	69
0095026177	female	164	77
0017195660	male	167	71
0073716406	female	150	68
0096013546	female	156	86
0065808968	male	174	55
0098501624	female	173	88
0040642385	female	178	78
0080392209	male	172	43
0082736771	male	158	86
0075546109	male	169	51
0037364365	female	179	75
0035907509	female	159	49
0095185097	male	154	76
0055167727	male	179	72
0047111061	female	157	78
0000138931	male	176	76
0038008136	female	179	49
0056090944	female	166	84
0034284308	male	178	60
0031215110	female	168	67
0051613794	male	168	87
0039769482	male	167	73
0079982949	male	167	47
0026433896	male	178	53
0012866553	male	160	87
0007440594	male	150	70
0055943943	male	168	73
0020104248	female	178	52
0010223367	male	171	84
0033133576	female	174	68
0081227605	male	176	65
0087336605	female	174	47
0089236338	male	161	70
0093065939	female	169	70
0030781300	female	151	56
0093342441	male	158	51
0013688864	female	164	59
0053063820	male	163	77
0024323981	female	158	80
0071928896	female	160	63
0026572359	male	164	52
0087382921	female	150	41
0027431485	male	162	51
0025789819	female	163	45
0027965448	female	158	70
0010926749	male	163	85
0041633355	female	165	64
0064205896	female	171	71
0020268348	male	167	65
0029247710	female	170	51
0081344409	female	159	43
0049319828	male	161	48
0013699215	male	164	51
0099736743	male	174	77
0085490782	female	155	89
0045485355	female	155	86
0028783308	female	178	63
0070510046	male	159	54
0024563091	male	177	42
0000700062	male	167	69
0056061304	male	174	58
0055431799	female	171	70
0054514604	female	162	73
0002497638	female	159	76
0079059875	female	165	69
0008740154	female	167	64
0069416842	male	154	67
0084203335	male	163	40
0088496379	female	179	79
0013666242	female	174	82
0034126253	male	169	55
0034714616	female	176	54
0025071140	female	174	44
0020046536	female	154	89
0050604975	female	167	54
0024014850	male	166	46
0006591813	female	176	83
0008522655	male	158	46
0012681198	male	160	50
0098892775	female	163	45
0095642339	male	176	83
0081165568	female	153	44
0064982410	female	153	78
0090780292	female	161	42
0023705331	female	153	62
0080855816	male	158	74
0063081360	female	179	68
0038576314	female	175	42
0042262060	male	175	53
0039387776	female	154	47
0045751925	male	175	63
0053637705	male	165	55
0074557339	male	154	40
0056629598	male	159	42
0091407814	male	156	48
0027740669	male	179	48
0065971834	male	179	64
0028747913	female	173	69
0034751519	female	168	63
0001455885	female	168	64
0064729667	female	173	85
0039295970	male	178	73
0060445018	male	179	76
0094756544	male	155	48
0007285761	male	153	64
0071863168	female	159	58
0007771914	male	164	43
0068672082	female	156	59
0053850087	male	159	77
0035240252	male	171	55
0022250281	male	164	65
0035494680	male	173	87
0009991973	female	170	41
0075715439	female	171	86
0021468941	male	161	70
0051089632	female	164	60
0042330615	female	178	78
0025817848	female	154	47
0078655394	female	151	51
0089103260	female	175	44
0005303808	female	174	42
0037819265	male	164	68
0023076564	female	173	69
0016143936	female	153	70
0053324759	female	152	46
0076506884	male	162	79
0056042826	male	164	75
0030377194	female	150	83
0097606112	male	157	73
0021104777	female	159	62
0001747291	female	168	89
0055874113	male	176	85
0088992606	male	162	59
0061217075	female	170	48
0002366011	male	162	79
0035193120	female	172	63
0053263815	male	164	89
0087030396	female	173	44
0072628086	female	171	82
0043609204	female	165	75
0064762968	female	158	72
0045936317	male	163	71
0036485025	male	177	75
0072175715	male	154	53
0012526569	male	159	83
0080286962	female	176	43
0064850508	male	177	84
0013851823	female	164	65
0002084356	female	176	51
0002140093	male	156	77
0059713084	female	152	43
0084553307	female	174	51
0015773490	female	166	46
0035749033	female	152	87
0005296856	female	166	47
0008589197	female	152	89
0089533590	male	164	82
0037382577	male	160	57
0016409057	female	164	51
0029325749	female	173	79
0067460541	male	158	66
0042640130	male	154	67
0028404071	male	154	54
0098892012	male	150	52
0022511285	female	166	88
0083265534	female	172	51
0005574649	male	151	49
0053253280	male	152	63
0078654814	male	165	49
0061305218	female	160	65
0053997596	male	178	60
0010686574	female	166	40
0048909822	female	164	78
0020162665	female	152	66
0078063872	male	174	80
0011288912	female	153	73
0083319577	female	170	59
0003567186	male	178	61
0044367471	female	177	89
0098232569	male	158	75
0045425792	female	155	69
0054747807	female	178	72
0080059399	male	170	44
0079544702	female	173	58
0064883624	female	175	62
0049353407	female	158	42
0061366697	female	156	63
0091708983	male	177	60
0005205310	male	166	77
0028787119	female	164	58
0049644594	male	174	89
0015570406	female	160	42
0052184057	female	169	59
0011480507	female	179	84
0045202794	male	168	81
0064825111	female	160	66
0093715888	female	175	49
0081488778	female	174	54
0082126394	male	165	86
0055649736	female	175	40
0097783469	male	157	69
0083668571	male	151	54
0038545955	male	178	69
0072260682	female	157	87
0030426690	female	155	45
0057592201	male	159	72
0073453549	female	162	58
0069736551	male	159	62
0053308315	female	170	79
0057794647	female	168	43
0034519708	female	155	69
0054024902	female	151	59
0034108627	male	168	50
0043425255	female	154	69
0080098729	male	177	70
0085269901	male	159	63
0032227147	male	160	43
0093294732	female	167	76
0090597744	female	159	83
0056964422	female	155	68
0031787064	female	165	86
0012888387	female	174	49
0031806949	female	152	69
0031538437	male	167	80
0079322235	male	174	70
0081558397	male	162	74
0023178636	male	177	47
0076230856	female	163	83
0098011319	male	160	44
0062120736	male	154	88
0038094504	male	176	60
0063218464	female	176	86
0013092766	female	158	48
0047111630	female	154	41
0038034356	female	162	51
0066216974	female	159	83
0005620876	male	177	49
0040174693	male	177	84
0053203984	male	153	53
0025929521	male	156	71
0041810520	male	166	59
0001439688	male	170	60
0087484669	female	166	87
0023870494	female	177	42
0049770855	male	163	80
0010659549	female	174	61
0041704141	female	160	56
0027339536	male	175	70
0043293699	female	160	63
0086114520	female	151	84
0027397204	male	166	54
0036280003	female	173	46
0072864492	male	177	89
0028967352	male	171	52
0042938531	female	173	70
0086886554	female	175	86
0059997741	female	179	64
0063234575	female	178	76
0000716790	female	155	89
0038679305	male	165	78
0050391857	female	150	48
0098541320	male	154	68
0093733611	male	156	64
0001115440	female	172	61
0015340567	female	151	88
0038144419	male	156	46
0052163573	female	174	77
0013617348	female	167	82
0037839940	female	168	53
0012268100	female	156	74
0099366418	female	167	46
0015246132	female	179	69
0008942391	male	178	72
0039204461	male	154	41
0038313914	male	152	74
0033653001	female	152	50
0035926946	male	161	40
0065985480	female	150	43
0008118808	female	158	50
0087971215	female	158	50
0064371384	female	173	42
0039971434	female	172	48
0078948221	male	157	60
0044723892	male	171	54
0051645377	male	162	85
0041491539	female	151	57
0077066514	female	176	51
0052780078	female	169	43
0055967733	female	172	73
0013068858	female	159	62
0056822222	female	150	80
0098072801	female	175	78
0028154248	male	178	63
0036636809	female	160	64
0015570345	male	173	51
0061332864	female	178	81
0046476289	female	177	87
0094475940	male	152	68
0005631760	male	150	86
0070888819	female	154	60
0000217553	female	173	79
0048351343	male	179	77
0055427738	male	154	44
0039835385	female	158	82
0060815138	female	173	48
0079375375	male	174	74
0004572665	male	159	43
0039621264	male	169	78
0008295406	female	155	66
0096706289	male	164	51
0031832884	male	157	81
0063997330	male	164	42
0055095889	female	176	66
0013026570	male	156	72
0087693332	female	166	42
0080245794	male	164	49
0053443361	male	150	68
0029754719	female	155	60
0022170333	female	162	55
0004671559	female	159	84
0064918972	male	158	56
0086139846	female	175	76
0042882623	female	179	58
0031203159	female	173	65
0033020706	male	170	59
0099898091	male	163	78
0079083404	male	175	65
0045313944	female	155	65
0083985732	female	168	46
0004981399	male	158	71
0053658669	male	156	50
0087601954	female	179	62
0042894749	female	162	75
0047598381	male	164	87
0016441680	male	177	74
0058584329	female	156	52
0091658239	female	172	58
0024019830	male	178	47
0024216804	male	156	57
0096200377	female	163	77
0002380721	male	153	52
0057238432	female	161	66
0058993864	male	179	61
0061176994	female	156	78
0010966967	female	152	71
0019934849	female	151	58
0073850944	male	163	67
0086520853	male	163	80
0030710642	female	156	54
0008040482	female	163	52
0075247017	male	159	41
0037497199	female	169	77
0030336618	female	173	82
0083790714	male	174	41
0045839982	female	170	76
0007612533	male	179	58
0076401256	female	154	54
0084060279	male	163	71
0063932988	female	175	52
0063461376	female	152	50
0051316936	female	163	40
0047317060	male	178	76
0081330290	female	178	52
0091438299	female	160	67
0025470990	male	177	43
0024206023	female	167	62
0081414109	male	164	62
0092281834	female	167	79
0041827256	female	173	65
0078691177	female	176	72
0075494306	male	158	43
0030795405	male	172	81
0057949268	male	168	50
0084668443	male	153	50
0002578044	male	156	40
0047367749	female	156	85
0030962899	male	163	60
0063706263	female	167	66
0035218729	male	165	58
0032556694	male	165	75
0055456029	male	173	85
0052942309	male	179	40
0089794848	male	164	66
0097865772	female	162	83
0036799206	male	173	55
0058563614	female	159	63
0072633733	female	166	50
0022634306	male	175	74
0094262465	male	165	84
0057201013	female	159	85
0006083935	male	166	41
0093341761	female	172	59
0007749236	female	176	57
0012559476	female	161	87
0051770633	female	175	78
0097993637	female	152	78
0079848077	male	153	79
0027262596	female	159	87
0000721127	male	153	79
0023389222	female	166	41
0092312371	male	157	53
0042756529	male	168	41
0009232476	male	157	60
0016471317	female	155	46
0097167934	female	171	84
0030745261	male	175	89
0069153529	male	176	73
0004550404	male	155	84
0044729482	male	158	79
0056197139	female	176	71
0005050360	female	179	60
0080668331	male	179	75
0066826890	male	151	57
0071010799	male	170	40
0070813417	female	177	71
0099091208	female	160	58
0061970714	male	167	43
0061617787	male	152	70
0023044523	female	157	86
0069417670	female	158	57
0079742359	male	150	61
0012551724	male	176	72
0093133471	female	176	42
0011448545	male	170	86
0063524146	male	168	52
0075697390	male	177	48
0058232089	female	178	81
0063490952	female	159	63
0004968065	male	162	83
0020912045	female	164	74
0038920217	female	167	66
0043753283	male	168	80
0012615256	female	160	84
0014200086	female	159	57
0058936121	male	173	86
0056723799	male	162	83
0051662041	male	154	86
0077502620	female	154	82
0074600934	female	154	75
0066574952	male	173	59
0032940231	female	178	48
0050397374	female	175	58
0036695251	male	169	64
0023535965	female	168	47
0071141920	male	177	60
0041302920	female	154	78
0032188844	male	170	60
0069036682	male	166	51
0072059372	male	171	48
0042795097	female	178	56
0017014281	female	153	79
0066771977	male	174	47
0055600976	male	168	55
0015620837	male	174	61
0016499875	female	157	64
0018889833	female	169	63
0017165288	male	162	41
0015303804	female	161	50
0029160907	female	175	75
0022133132	female	174	48
0061911636	female	159	81
0046476938	male	161	49
0054324504	female	161	44
0059540683	male	153	84
0017970449	male	174	73
0042336095	female	177	84
0036180833	male	173	42
0043061085	male	153	51
0020195467	male	152	64
0074021937	male	166	59
0096236523	male	177	84
0034062071	male	173	87
0012034417	male	151	42
0050495840	female	150	41
0071180261	female	163	79
0094401461	female	175	85
0041727305	female	172	89
0015218170	male	150	58
0039341330	female	162	54
0087172409	male	160	61
0031424325	male	154	50
0045521791	female	173	72
0004875461	female	171	82
0026551827	female	177	79
0049089622	female	176	76
0051808488	female	179	44
0029233684	male	172	82
0020995426	male	159	75
0055543935	female	172	46
0066085091	male	155	63
0013328454	female	150	43
0048815801	female	153	75
0083897964	male	165	72
0065400930	male	170	79
0019494030	male	159	82
0033525061	female	160	77
0069705796	male	162	45
0022317396	female	176	84
0034892028	male	155	70
0002749741	male	164	51
0021154237	male	174	81
0047054771	male	155	56
0052615857	female	167	58
0021952315	male	164	59
0096766063	male	151	67
0006749375	male	150	60
0079955539	male	153	60
0009617594	male	176	52
0019047787	female	172	80
0016531338	male	172	83
0009225154	male	171	40
0099706527	female	168	40
0040485389	female	155	86
0017070518	female	170	70
0072023306	female	177	41
0091206380	male	161	82
0017179919	female	160	43
0089119355	male	151	73
0030821273	male	175	69
0079636562	female	173	71
0063977183	male	151	81
0046528749	male	170	83
0047216306	female	156	50
0006348823	female	167	75
0018604595	male	158	64
0069019261	male	170	48
0005809954	male	179	51
0090644025	male	159	57
0064751067	male	172	48
0000823486	female	161	41
0074451251	female	151	44
0045806801	male	157	50
0087579351	female	166	59
0095695211	female	153	41
0076606943	male	172	56
0001924282	male	160	55
0037949866	female	163	60
0073261222	female	150	84
0006952263	female	156	49
0073615219	female	156	76
0058223087	female	170	76
0099138179	female	163	78
0020263012	female	169	53
0062396483	male	179	43
0045428011	female	160	64
0003331014	female	169	56
0076596221	female	171	52
0043648156	male	171	45
0021433059	female	178	44
0010220521	male	170	81
0077151962	female	158	64
0076364739	female	168	61
0015900399	female	152	48
0036124514	male	164	85
0039918135	female	177	75
0040652975	male	177	62
0033527823	female	171	69
0010977060	female	179	46
0088572797	female	176	70
0017147183	female	165	72
0093416380	female	166	55
0070470757	female	156	72
0009499437	female	173	49
0028007504	male	153	52
0019552065	male	179	42
0043928992	male	156	59
0004898845	female	172	50
0055107582	female	158	44
0032002314	female	156	74
0045104347	male	174	47
0031623144	male	166	45
0073641194	female	155	62
0033831229	male	150	64
0079047723	male	159	85
0049764257	male	172	62
0045057453	male	164	46
0085916297	female	160	88
0043777397	male	176	86
0064606664	male	176	46
0049900588	female	175	72
0053032252	female	151	65
0075416440	female	175	59
0085780095	female	170	58
0049338428	male	167	54
0078424217	female	168	59
0008208649	female	171	40
0088368894	female	175	47
0080530567	female	161	40
0010524008	male	177	43
0032491167	female	171	44
0052198981	female	154	71
0014029999	female	160	74
0092105168	male	166	78
0070172944	male	175	55
0019674898	female	152	74
0025590705	female	164	47
0089259362	male	167	82
0088182683	male	153	49
0025518100	male	160	43
0024173198	female	168	58
0068916855	female	163	79
0073714471	male	176	55
0010901855	female	175	72
0037831718	female	150	45
0040334525	female	161	50
0007488202	male	150	56
0084186912	male	165	66
0074472037	female	169	64
0037216269	female	172	45
0081664654	female	169	44
0054679186	male	177	83
0063901346	male	173	75
0060233856	male	176	74
0017354097	male	176	61
0020499249	female	167	86
0045872197	male	161	63
0059424963	female	163	50
0082218155	male	173	63
0062312238	female	153	78
0095673256	male	158	81
0098850216	female	173	64
0037022773	female	156	58
0085089828	male	155	71
0038829377	male	153	53
0032822782	female	161	71
0042460808	female	178	44
0067686667	male	161	86
0018004222	female	175	48
0031026852	male	177	71
0044840099	female	176	49
0083320171	male	161	72
0018824945	male	155	58
0074354393	female	154	72
0051562577	male	159	79
0084628946	male	152	64
0072106287	male	155	83
0034006231	female	174	84
0050448553	female	165	67
0013875593	male	171	48
0086578931	female	174	58
0078203552	male	167	89
0053733847	male	176	41
0048246915	female	174	74
0022830087	male	173	64
0063367193	male	153	55
0093604891	male	172	87
0054317207	female	157	86
0080378981	male	169	69
0064929878	female	155	45
0028723472	female	153	46
0014136560	female	171	59
0090941211	female	172	62
0019672630	female	163	68
0005604911	male	168	63
0027115202	female	167	53
0058467693	male	169	48
0038569520	female	158	44
0028482196	female	174	72
0041110079	male	160	56
0004995646	male	173	52
0046351469	female	158	45
0060176641	female	163	85
0026883274	female	167	40
0000439217	female	157	83
0077519895	male	165	41
0027285794	male	172	87
0065289835	female	179	56
0028077069	female	171	71
0091003890	female	165	88
0098809360	male	169	62
0033094276	male	160	89
0036669407	female	166	64
0066068778	female	155	74
0048219929	male	170	82
0071936964	female	179	62
0004362596	male	178	55
0049998445	male	161	60
0029115583	female	177	47
0011546457	male	177	59
0018845990	male	172	42
0032125242	female	173	79
0069494015	male	173	77
0026391403	male	162	52
0007018470	female	166	45
0056230521	male	155	49
0044195029	male	160	65
0021998790	male	169	80
0054121659	male	169	74
0015660620	male	155	81
0058133245	male	177	68
0063173078	female	159	84
0031874169	male	154	75
0008672038	female	150	44
0000359421	female	154	50
0008868826	male	156	66
0097261397	female	163	79
0038351387	female	164	67
0038400609	female	161	69
0000629330	female	169	83
0087819720	female	173	88
0059394167	male	153	60
0073572166	male	172	40
0087641018	female	152	86
0079289265	female	165	89
0061251731	female	164	62
0004229147	male	177	82
0092570236	male	154	72
0063990719	male	170	50
0074635749	female	161	67
0083789988	female	168	60
0025648160	female	174	71
0099194895	male	164	72
0001315415	male	168	72
0014949184	male	172	72
0012016839	male	178	64
0067470611	male	164	44
0059098330	female	164	55
0031093102	male	163	80
0027678424	female	172	49
0016222387	male	160	59
0068758843	female	157	76
0022541707	male	173	72
0081904377	female	178	84
0027289271	male	150	88
0001246263	female	174	48
0051545566	male	155	46
0090857538	female	156	82
0046758501	male	156	63
0062683595	female	156	80
0078261975	female	153	48
0021200814	male	175	77
0068971624	female	167	68
0091898830	male	161	53
0010400916	female	163	84
0079946194	female	153	85
0040984306	female	176	54
0060089026	female	155	74
0002132390	male	179	57
0097325523	male	177	61
0003095586	male	150	89
0006573288	female	159	77
0027489299	female	179	48
0029002899	male	170	76
0011019944	female	166	66
0048865428	male	170	58
0036805533	male	171	41
0056597804	male	165	85
0036490408	male	175	45
0098243265	female	155	46
0012007234	female	155	69
0043396768	male	154	87
0002135517	male	160	55
0091005669	male	155	62
0053903365	female	163	82
0028337871	male	156	74
0007608064	female	159	64
0031757319	male	166	82
0029718252	female	168	85
0033513386	female	151	55
0000815721	male	153	51
0002215184	female	163	78
0086686027	female	176	57
0077620647	male	154	67
0077182709	male	160	81
0023410783	male	157	61
0022596929	male	164	68
0073744757	male	174	49
0004841768	female	172	73
0004879521	female	179	72
0025983105	male	157	77
0003444466	female	177	68
0000972692	male	166	78
0081981664	female	171	50
0064966227	male	159	67
0067877722	female	177	69
0010751609	male	176	53
0044356826	male	150	73
0095331291	male	166	41
0085913027	female	158	89
0008766895	female	176	53
0058353045	female	167	55
0067635354	female	153	88
0029897671	female	153	41
0068448450	female	156	68
0021177138	male	155	75
0083096627	female	161	47
0058668672	female	150	65
0019857756	female	155	63
0022576128	female	173	72
0023498097	female	163	46
0053837754	male	160	49
0015408873	male	155	84
0097058001	male	171	75
0002040454	male	152	58
0055895653	female	178	53
0053861239	male	162	66
0093346962	female	175	72
0048254870	male	150	62
0026789450	male	153	53
0010818012	male	154	59
0078687766	male	169	74
0058648437	female	177	45
0011075584	male	157	50
0077249820	female	153	63
0062014003	female	154	86
0068447149	female	164	58
0082623006	male	163	83
0011656714	male	153	48
0050751505	female	169	81
0006960837	female	156	54
0098517171	female	171	78
0072165422	male	174	43
0096155584	male	174	84
0093632702	male	157	70
0056942580	male	177	71
0043486440	male	178	55
0034077194	male	176	50
0092166111	male	155	41
0016933173	male	152	71
0051758292	male	151	64
0010728584	female	178	55
0041102514	male	150	63
0078013467	female	150	79
0060964718	male	154	85
0080507640	female	168	45
0061342800	male	163	71
0024644625	female	179	63
0023133174	female	172	68
0018295502	male	178	41
0045459419	female	169	63
0058366969	female	174	74
0065803927	female	175	61
0057925898	male	163	41
0028899657	male	177	75
0002979365	female	173	75
0087509700	male	164	41
0064536138	male	179	57
0034984553	male	159	57
0022573958	female	176	64
0088838372	male	153	51
0071842593	male	177	48
0076844064	male	170	42
0023289892	male	176	43
0092498479	male	156	74
0078033832	male	166	65
0062931445	female	169	79
0040859855	female	171	68
0059993049	male	151	40
0007890004	male	156	56
0061904590	male	167	64
0019681557	male	178	56
0026329198	male	162	84
0005313544	female	161	62
0063419130	male	159	52
0078495348	male	163	41
0022197118	male	169	49
0079403883	female	173	54
0047875184	male	169	68
0025360594	male	171	76
0097399162	female	174	48
0024401276	male	179	56
0049604951	female	150	49
0091716138	male	158	87
0033231839	male	172	85
0007353701	female	173	69
0016870854	male	167	89
0082208649	male	165	66
0070019987	male	168	47
0032232589	male	159	61
0034038990	female	164	73
0046083386	female	159	74
0084104845	female	168	69
0005000178	male	157	72
0066231479	female	161	79
0071788350	female	170	68
0075976377	female	150	46
0094992822	male	159	84
0016002952	female	175	53
0054348032	female	173	88
0064933403	male	177	89
0051500025	male	170	87
0014205643	female	177	82
0066403656	female	174	64
0002381107	male	168	59
0024986600	male	155	89
0001161615	male	157	88
0041952366	male	179	62
0040656290	male	166	74
0008934163	male	160	56
0048471215	female	162	57
0034599376	male	166	52
0029523212	female	169	55
0057496836	male	167	89
0063723346	female	178	40
0049027974	female	166	83
0043599678	female	150	53
0085242382	male	173	86
0048796852	male	176	42
0039559253	female	159	55
0051355793	female	154	68
0069828196	male	175	72
0060126501	male	174	68
0010357987	female	175	58
0091002510	male	150	41
0088163436	male	172	50
0035187280	female	164	82
0033148970	female	170	87
0017149652	female	175	73
0052627026	male	163	53
0075660990	female	163	79
0031606832	female	179	42
0067043384	female	161	85
0019819489	female	159	65
0032161691	female	164	50
0081619446	male	178	68
0021442348	male	156	75
0065541775	male	179	66
0084968121	female	172	45
0001358255	female	169	89
0067015778	female	171	60
0082502360	female	171	48
0038680020	female	170	79
0006889267	male	176	51
0050480306	male	176	75
0082971342	female	179	54
0020541461	male	175	51
0066609332	female	178	51
0031561530	male	171	76
0048046831	male	173	54
0097111514	male	172	45
0096020912	male	152	46
0045908166	male	165	78
0001735479	female	179	82
0027687605	male	171	88
0029236776	female	166	78
0017594224	male	174	45
0052782966	female	162	58
0037294515	female	165	64
0079513360	male	173	87
0088417672	male	151	46
0071120356	male	154	70
0084807648	male	171	85
0053402887	female	164	50
0079411638	male	158	65
0013493492	female	169	64
0035031561	male	160	73
0077854024	female	155	80
0018512479	male	172	45
0079944551	male	169	56
0065499585	female	172	71
0098671585	male	167	63
0066367303	female	167	79
0097023906	male	154	48
0055315112	male	156	53
0026788644	male	167	49
0031774326	male	179	62
0033319746	male	175	40
0072808936	female	174	60
0079555421	female	170	65
0093509469	male	168	83
0035733486	male	167	45
0037931265	male	161	60
0045326531	female	161	54
0098793786	female	178	87
0071923565	male	151	63
0080792263	female	151	68
0072961713	male	156	73
0038582457	male	174	61
0071140601	male	171	60
0024949929	female	155	50
0002987798	female	169	66
0007839709	female	171	54
0090344404	female	161	49
0053523766	male	174	63
0056840235	male	162	67
0034446623	male	168	51
0069129498	female	167	68
0045691099	male	158	81
0040146277	female	150	57
0053825238	female	156	62
0045684182	male	164	48
0023144687	female	179	41
0032450476	female	171	77
0065704407	male	177	53
0052663385	female	162	52
0023774450	male	170	77
0004082634	female	177	69
0027790686	female	176	61
0003241159	male	173	75
0045650706	male	151	72
0079560999	female	173	44
0092770094	female	170	57
0033870580	female	177	88
0040924144	female	172	40
0063919285	male	176	80
0095559925	male	165	42
0033885551	male	166	73
0083828130	female	164	80
0010726950	male	174	88
0080407795	male	174	40
0061414877	female	172	80
0006618106	male	156	73
0036167270	male	168	73
0071389403	female	173	73
0017079945	male	175	87
0022011143	female	178	83
0088171590	male	160	82
0073778426	male	150	86
0021584186	male	156	86
0038346201	female	178	70
0036343670	male	151	57
0033175959	male	156	75
0054872133	male	169	42
0005864074	male	169	64
0000139702	male	168	55
0001111196	female	150	60
0080515044	male	160	76
0020523899	female	153	57
0036463182	female	152	69
0033738612	female	172	47
0006794695	female	174	63
0094312668	female	177	55
0057404092	female	171	58
0096924469	female	174	66
0074185193	female	165	68
0079604592	male	165	64
0063600046	female	167	86
0057446655	male	159	60
0018416805	female	167	83
0020910735	male	154	77
0073227824	female	162	62
0036510884	male	168	51
0077517322	female	166	80
0079380845	male	168	84
0089160487	female	170	89
0015634826	female	156	66
0025508460	female	161	72
0055297691	male	152	74
0044987135	female	169	79
0043357135	male	154	66
0046774845	female	164	47
0033172428	male	161	58
0011938465	female	170	49
0093118380	female	169	84
0014307612	female	172	57
0091509979	male	164	72
0008267177	female	164	70
0070540828	female	175	63
0015053356	female	157	46
0073424906	female	150	64
0046652375	female	173	52
0075225279	female	163	86
0082989224	male	153	81
0088637581	male	152	51
0070068932	female	162	61
0087807993	male	169	53
0076588212	male	157	65
0073587784	female	178	61
0076199894	male	160	52
0088575584	female	153	78
0065771127	male	156	79
0006014422	female	157	43
0095275638	female	162	68
0009455702	male	151	52
0071870824	male	150	64
0096682699	male	153	56
0097499522	male	159	77
0012804082	male	175	84
0056655077	male	163	54
0038368571	male	173	63
0028993023	female	176	77
0008419878	male	175	58
0056187915	female	153	43
0044159100	male	155	60
0095395344	male	170	42
0058087708	male	157	80
0055346371	male	165	89
0025375529	male	170	43
0067214637	male	150	79
0028848353	male	160	79
0021485849	female	165	62
0003988840	male	167	44
0035312013	female	175	58
0070804806	female	164	81
0022611923	male	172	47
0076105582	female	163	69
0016336101	female	165	84
0009026820	male	156	89
0049436479	female	156	62
